moon_index,moon_display,moon_name,moon_kind,dawn_key,interior_index,interior,flow_id,flow_kind,availability_mechanism,classification,evidence_basis
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,40,ScoopyCastle,CastleFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,41,Shatteredrooms,shatteredrooms,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,42,Slaughterhouse,SlaughterhouseFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,43,Spelunkers Caverns (Random),Spelunk_RandomFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,44,Spelunkers Caverns (Basic),Spelunk_BasicFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,45,Spelunkers Caverns (Crystal),Spelunk_CrystalFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,46,Spelunkers Caverns (Frozen),Spelunk_FrozenFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,47,Spelunkers Caverns (Magmatic),Spelunk_MagmaFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,48,Spelunkers Caverns (Overgrown),Spelunk_OvergrownFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,49,Storage Complex,StorageComplex,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,50,Studio Floor,StudioFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,51,Sub Systems,SubSysFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,52,Rubber Rooms,RubberRoomsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
15,31 Arcadia,Arcadia,Custom,arcadia:arcadia,53,Toy Store,ToystoreFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,1,Facility,Level1Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,2,Haunted Mansion,Level2Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,3,Mineshaft,Level3Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,4,Black Mesa,Black Mesa,External,DAWNLIB_NATIVE_BLACK_MESA_WEIGHT_RULE,VIABLE_EQUAL_100,BLACK_MESA_NATIVE_DAWNLIB_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,5,Abandoned Foundry,FoundryFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,6,ACF Site,ResearchStationFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,7,DeepcoreMines,deepmines,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,8,LiminalHouse,LiminalHouseFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,9,Supermarket,Supermarket,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,10,Bunker,BunkerFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,11,Drains,DrainsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,12,Substation,SubstationFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,13,Liminal Facility,BackroomsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,14,Storehouse,SHFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,15,Tower,TowerFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,16,Gray Apartments,GrayApartmentsFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,17,Zeranos Gray Apartments,GrayApartmentsFlowZ,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,18,junkrooms,junkrooms,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,19,LC Office,OfficeDungeonFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,20,Belleville Appartements,BellevilleApp,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,21,Crimson Keep,CrimsonKeep,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,22,Treatement Amenity,DungeonTreatementAnemity,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,23,Goldstay Hotel,GoldenHotel,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,24,Lead Factory,LeadFactory,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,25,Lantern Manor,LanternManor,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,26,Circus Facility,CircusFacilityFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,27,Atlantean Citadel,AquaticDungeonFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,28,Deep Sewers,DeepSewersFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,29,Fractured Complex,FracturedComplexFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,30,Greenhouse,GreenhouseFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,31,Art Gallery,MuseumInteriorFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,32,Decrepit store,StoreFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,33,Expanded facility,ExpandedFacility,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,34,Expanded Mineshaft,Level3ButCoolFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,35,Grand Armory,GrandArmoryFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,36,Spooky manor,SpookyManorFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,37,Mausoleum,MelanieMausoleum,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,38,Museum,MelanieMuseum,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,39,Raven Manor,RavenFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,40,ScoopyCastle,CastleFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,41,Shatteredrooms,shatteredrooms,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,42,Slaughterhouse,SlaughterhouseFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,43,Spelunkers Caverns (Random),Spelunk_RandomFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,44,Spelunkers Caverns (Basic),Spelunk_BasicFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,45,Spelunkers Caverns (Crystal),Spelunk_CrystalFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,46,Spelunkers Caverns (Frozen),Spelunk_FrozenFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,47,Spelunkers Caverns (Magmatic),Spelunk_MagmaFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,48,Spelunkers Caverns (Overgrown),Spelunk_OvergrownFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,49,Storage Complex,StorageComplex,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,50,Studio Floor,StudioFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,51,Sub Systems,SubSysFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,52,Rubber Rooms,RubberRoomsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
16,161 Abaddon,Abaddon,Custom,abaddon:abaddon,53,Toy Store,ToystoreFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,1,Facility,Level1Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,2,Haunted Mansion,Level2Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,3,Mineshaft,Level3Flow,Vanilla,VANILLA_NATIVE_LLL_MATCHING,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,4,Black Mesa,Black Mesa,External,DAWNLIB_NATIVE_BLACK_MESA_WEIGHT_RULE,VIABLE_EQUAL_100,BLACK_MESA_NATIVE_DAWNLIB_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,5,Abandoned Foundry,FoundryFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,6,ACF Site,ResearchStationFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,7,DeepcoreMines,deepmines,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,8,LiminalHouse,LiminalHouseFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,9,Supermarket,Supermarket,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,10,Bunker,BunkerFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,11,Drains,DrainsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,12,Substation,SubstationFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,13,Liminal Facility,BackroomsFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,14,Storehouse,SHFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,15,Tower,TowerFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,16,Gray Apartments,GrayApartmentsFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,17,Zeranos Gray Apartments,GrayApartmentsFlowZ,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,18,junkrooms,junkrooms,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,19,LC Office,OfficeDungeonFlow,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,20,Belleville Appartements,BellevilleApp,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,21,Crimson Keep,CrimsonKeep,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,22,Treatement Amenity,DungeonTreatementAnemity,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,23,Goldstay Hotel,GoldenHotel,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,24,Lead Factory,LeadFactory,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,25,Lantern Manor,LanternManor,Custom,OWNER_ASSET_MATCHING_NO_DIRECT_LLL_CONFIG,NOT_YET_PROVEN,NO_PAIRING_SPECIFIC_EVIDENCE
17,198 Cabal,Cabal,Custom,cabal:cabal,26,Circus Facility,CircusFacilityFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,27,Atlantean Citadel,AquaticDungeonFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,28,Deep Sewers,DeepSewersFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,29,Fractured Complex,FracturedComplexFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,30,Greenhouse,GreenhouseFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,31,Art Gallery,MuseumInteriorFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,32,Decrepit store,StoreFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,33,Expanded facility,ExpandedFacility,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,34,Expanded Mineshaft,Level3ButCoolFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
17,198 Cabal,Cabal,Custom,cabal:cabal,35,Grand Armory,GrandArmoryFlow,Custom,DIRECT_LLL_UNIVERSAL_TAG_OVERRIDE,VIABLE_EQUAL_100,ACTIVE_LLL_TAG_OVERRIDE_CUSTOM_100_PLUS_ACCEPTED_NORMALIZER
